,year,biomass,Index,forecast_round
0,2018,4.208967,2381,4.209
0,2018,8.721836,2382,8.7218
0,2018,46.860996,2383,46.861
0,2018,148.38933,2384,148.3893
0,2018,169.35011,2385,169.3501
0,2018,72.1606,2386,72.1606
0,2018,0.8262935,2387,0.8263
0,2018,0.6477973,2388,0.6478
0,2018,0.25941545,2389,0.2594
0,2018,53.518612,2390,53.5186
0,2018,54.31155,2391,54.3116
0,2018,15.8809185,2392,15.8809
0,2018,57.00961,2393,57.0096
0,2018,30.544416,2394,30.5444
0,2018,5.8149514,2395,5.815
0,2018,24.8066,2396,24.8066
0,2018,41.249622,2397,41.2496
0,2018,4.6828647,2398,4.6829
0,2018,0.060014658,2399,0.06
0,2018,1.0683659,2400,1.0684
0,2018,41.290848,2401,41.2908
0,2018,58.12953,2402,58.1295
0,2018,31.613436,2403,31.6134
0,2018,3.8654451,2404,3.8654
0,2018,5.8190145,2405,5.819
0,2018,1.0276352,2406,1.0276
0,2018,8.499435,2407,8.4994
0,2018,9.821338,2408,9.8213
0,2018,3.8705664,2409,3.8706
0,2018,0.05033572,2410,0.0503
0,2018,0.060723685,2411,0.0607
0,2018,18.1328,2412,18.1328
0,2018,6.9010615,2413,6.9011
0,2018,0.12269468,2414,0.1227
0,2018,0.041564442,2415,0.0416
0,2018,1.490388,2416,1.4904
0,2018,0.2490932,2417,0.2491
